hotel_id,city_id,city,hotel_name,score,description,url,latitude,longitude
1399,6,Paris,La Fondation,3.0,Rue Legendre,https://www.booking.com/search.html?ss=La+Fondation,48.8845286,2.3150682
1400,6,Paris,Hôtel Sub,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Sub,48.913414,2.273719
1401,6,Paris,Hôtel Paris Lafayette,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Paris+Lafayette,48.8763866,2.3490243
1402,6,Paris,La Liberté,3.0,Non renseigné,https://www.booking.com/search.html?ss=La+Liberté,48.8592385,2.4210707
1403,6,Paris,De La Havane,3.0,Non renseigné,https://www.booking.com/search.html?ss=De+La+Havane,48.8757431,2.345665
1404,6,Paris,Hôtel Paradis,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Paradis,48.873771,2.3499414
1405,6,Paris,Hôtel du Temps,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+du+Temps,48.8765149,2.3474293
1406,6,Paris,9 Hotel Opéra Paris,3.0,Non renseigné,https://www.booking.com/search.html?ss=9+Hotel+Opéra+Paris,48.8763662,2.3471296
1407,6,Paris,Hôtel Le Monthonlon,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Le+Monthonlon,48.8765185,2.3470904
1408,6,Paris,Hôtel Poussin,3.0,Rue Poussin,https://www.booking.com/search.html?ss=Hôtel+Poussin,48.84858,2.2612386
1409,6,Paris,Hôtel Noucha,3.0,Rue Jean de La Fontaine,https://www.booking.com/search.html?ss=Hôtel+Noucha,48.8505069,2.2705946
1410,6,Paris,Résidence Villiers,3.0,Non renseigné,https://www.booking.com/search.html?ss=Résidence+Villiers,48.8838467,2.305432
1411,6,Paris,Hôtel Novotel Paris Tour Eiffel,3.0,Quai de Grenelle,https://www.booking.com/search.html?ss=Hôtel+Novotel+Paris+Tour+Eiffel,48.8499579,2.2832763
1412,6,Paris,Hôtel Aida Opera,3.0,Rue Richer,https://www.booking.com/search.html?ss=Hôtel+Aida+Opera,48.8739793,2.3467563
1413,6,Paris,Hotelhome,3.0,Rue George Sand,https://www.booking.com/search.html?ss=Hotelhome,48.8506024,2.2674685
1414,6,Paris,Hôtel Beauséjour Ranelagh,3.0,Rue du Ranelagh,https://www.booking.com/search.html?ss=Hôtel+Beauséjour+Ranelagh,48.8555961,2.2697501
1415,6,Paris,Hôtel Aboukir,3.0,Rue d'Aboukir,https://www.booking.com/search.html?ss=Hôtel+Aboukir,48.8690825,2.3517657
1416,6,Paris,Charing Cross,3.0,Non renseigné,https://www.booking.com/search.html?ss=Charing+Cross,48.8748332,2.323732
1417,6,Paris,La quinzerie,3.0,Rue de la Convention,https://www.booking.com/search.html?ss=La+quinzerie,48.8441616,2.2808896
1418,6,Paris,Trianon,3.0,Non renseigné,https://www.booking.com/search.html?ss=Trianon,48.9111392,2.33281
1419,6,Paris,Gîte Relais Mosaic,3.0,Rue Mongenot,https://www.booking.com/search.html?ss=Gîte+Relais+Mosaic,48.8429308,2.4171602
1420,6,Paris,Alfred Sommier,5.0,Non renseigné,https://www.booking.com/search.html?ss=Alfred+Sommier,48.8720414,2.3239152
1421,6,Paris,Vendôme Opéra Hotel,3.0,Non renseigné,https://www.booking.com/search.html?ss=Vendôme+Opéra+Hotel,48.8718447,2.3235521
1422,6,Paris,Au Fleuri,3.0,Non renseigné,https://www.booking.com/search.html?ss=Au+Fleuri,48.86904,2.4006509
1423,6,Paris,Best Western Opéra Drouot,3.0,Rue de la Grange Batelière,https://www.booking.com/search.html?ss=Best+Western+Opéra+Drouot,48.873107,2.342458
1424,6,Paris,Le Clery,3.0,Boulevard de Bonne Nouvelle,https://www.booking.com/search.html?ss=Le+Clery,48.8699775,2.3504481
1425,6,Paris,aparthotel Adagio Access,3.0,Non renseigné,https://www.booking.com/search.html?ss=aparthotel+Adagio+Access,48.896869,2.2346741
1426,6,Paris,Hôtel du printemps,3.0,Boulevard de Picpus,https://www.booking.com/search.html?ss=Hôtel+du+printemps,48.8456322,2.401365
1427,6,Paris,Hôtel Leon,3.0,Boulevard de Clichy,https://www.booking.com/search.html?ss=Hôtel+Leon,48.8830085,2.336007
1428,7,Amiens,B&B Hôtel,3.0,Avenue de l'Arc,https://www.booking.com/search.html?ss=B&B+Hôtel,49.8714894,2.3707334
1429,7,Amiens,Kyriad,3.0,Non renseigné,https://www.booking.com/search.html?ss=Kyriad,49.924937,2.3044555
1430,7,Amiens,Puvis de Chavannes,3.0,Non renseigné,https://www.booking.com/search.html?ss=Puvis+de+Chavannes,49.8906478,2.2940261
1431,7,Amiens,Holiday Inn Express Amiens,3.0,Non renseigné,https://www.booking.com/search.html?ss=Holiday+Inn+Express+Amiens,49.8917253,2.3076272
1432,7,Amiens,Première Classe,3.0,Avenue de la Ville Idéale,https://www.booking.com/search.html?ss=Première+Classe,49.867093,2.3717889
1433,7,Amiens,Hôtel F1 Amiens Est,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+F1+Amiens+Est,49.8659662,2.3725738
1434,7,Amiens,Hôtel Victor Hugo,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Victor+Hugo,49.8932544,2.3044239
1435,7,Amiens,Best Western Grand Hôtel de l'Univers,3.0,Rue de Noyon,https://www.booking.com/search.html?ss=Best+Western+Grand+Hôtel+de+l'Univers,49.8910834,2.3041886
1436,7,Amiens,Ibis Styles Amiens Cathédrale,3.0,Non renseigné,https://www.booking.com/search.html?ss=Ibis+Styles+Amiens+Cathédrale,49.8970186,2.2972365
1437,7,Amiens,Hôtel B&B Amiens Centre Cathédrale,3.0,Rue du Maréchal de Lattre de Tassigny,https://www.booking.com/search.html?ss=Hôtel+B&B+Amiens+Centre+Cathédrale,49.8920245,2.2918827
1438,7,Amiens,Hôtel Crystal,2.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Crystal,49.8936491,2.2930578
1439,7,Amiens,Le Saint-Louis,3.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Saint-Louis,49.8897966,2.3025367
1440,7,Amiens,Balladin Hotel,3.0,Avenue de l'Arc,https://www.booking.com/search.html?ss=Balladin+Hotel,49.8705881,2.3714244
1441,7,Amiens,Novotel Amiens Est,3.0,Non renseigné,https://www.booking.com/search.html?ss=Novotel+Amiens+Est,49.8659991,2.3712835
1442,7,Amiens,Tabl'Hôtel,3.0,Avenue de l'Arc,https://www.booking.com/search.html?ss=Tabl'Hôtel,49.8710199,2.3711369
1443,7,Amiens,Hôtel Campanile Amiens - Glisy,3.0,Avenue de la Ville Idéale,https://www.booking.com/search.html?ss=Hôtel+Campanile+Amiens+-+Glisy,49.8671709,2.3727671
1444,7,Amiens,Hôtel du Commerce,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+du+Commerce,49.9465502,2.3124873
1445,7,Amiens,Central Anzac,3.0,Non renseigné,https://www.booking.com/search.html?ss=Central+Anzac,49.8918471,2.3061901
1446,7,Amiens,Hôtel Spatial,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Spatial,49.8918971,2.3060291
1447,7,Amiens,Hôtel Normandie,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Normandie,49.8915566,2.3043632
1448,7,Amiens,Hôtel Inn,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Inn,49.860813,2.2766572
1449,7,Amiens,Alsace Lorraine,3.0,Non renseigné,https://www.booking.com/search.html?ss=Alsace+Lorraine,49.8933033,2.3098448
1450,7,Amiens,Apart'City Amiens Gare,3.0,Non renseigné,https://www.booking.com/search.html?ss=Apart'City+Amiens+Gare,49.8940969,2.3094329
1451,7,Amiens,Hôtel Marotte,5.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Marotte,49.891069,2.301193
1452,7,Amiens,Le Prieuré,3.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Prieuré,49.8943222,2.3008305
1453,7,Amiens,La chambre d'amiens,3.0,Non renseigné,https://www.booking.com/search.html?ss=La+chambre+d'amiens,49.894437,2.2763826
1454,7,Amiens,Ibis Budget Amiens Centre Gare,3.0,Non renseigné,https://www.booking.com/search.html?ss=Ibis+Budget+Amiens+Centre+Gare,49.8918319,2.3130963
1455,7,Amiens,Premiere Classe,2.0,Non renseigné,https://www.booking.com/search.html?ss=Premiere+Classe,49.919852,2.2921295
1456,7,Amiens,La Parenthèse Envoutée,3.0,Non renseigné,https://www.booking.com/search.html?ss=La+Parenthèse+Envoutée,49.8882679,2.3120963
1457,7,Amiens,Ibis Styles,3.0,Non renseigné,https://www.booking.com/search.html?ss=Ibis+Styles,49.8915172,2.3051253
1458,7,Amiens,Glisy hotel,3.0,Rue des Indes Noires,https://www.booking.com/search.html?ss=Glisy+hotel,49.8657001,2.3724315
1459,7,Amiens,The Originals,3.0,Non renseigné,https://www.booking.com/search.html?ss=The+Originals,49.8795739,2.2664709
1460,7,Amiens,The Gem,3.0,rue le nôtre,https://www.booking.com/search.html?ss=The+Gem,49.8888561,2.2919479
1461,8,Lille,Hôtel Carlton,4.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Carlton,50.6367618,3.0653555
1462,8,Lille,Campanile - Wasquehal,3.0,Non renseigné,https://www.booking.com/search.html?ss=Campanile+-+Wasquehal,50.68251,3.1152078
1463,8,Lille,Hôtel Lille Europe,3.0,Avenue Le Corbusier,https://www.booking.com/search.html?ss=Hôtel+Lille+Europe,50.6378389,3.0725407
1464,8,Lille,Novotel Lille Centre Gares,4.0,Rue de Tournai,https://www.booking.com/search.html?ss=Novotel+Lille+Centre+Gares,50.6344827,3.0735303
1465,8,Lille,Hôtel Ibis Lille Centre Gares,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Ibis+Lille+Centre+Gares,50.6346891,3.0711944
1466,8,Lille,Ibis Styles,3.0,Non renseigné,https://www.booking.com/search.html?ss=Ibis+Styles,50.6324562,3.0679248
1467,8,Lille,Relais Volubilis,3.0,Non renseigné,https://www.booking.com/search.html?ss=Relais+Volubilis,50.6756616,3.1164392
1468,8,Lille,Hôtel Première Classe Lille Nord - Marcq-en-Baroeul,3.0,Avenue de la Marne,https://www.booking.com/search.html?ss=Hôtel+Première+Classe+Lille+Nord+-+Marcq-en-Baroeul,50.6756743,3.1177784
1469,8,Lille,Cosy's Apart'Hotel Lille Vauban,3.0,Non renseigné,https://www.booking.com/search.html?ss=Cosy's+Apart'Hotel+Lille+Vauban,50.6321786,3.046742
1470,8,Lille,greet hotel Lille Gare Flandres,3.0,Non renseigné,https://www.booking.com/search.html?ss=greet+hotel+Lille+Gare+Flandres,50.6355357,3.0697849
1471,8,Lille,Brit Hotel Lille Centre,3.0,Non renseigné,https://www.booking.com/search.html?ss=Brit+Hotel+Lille+Centre,50.6262678,3.0519278
1472,8,Lille,Citadines Apart'Hotel,3.0,Avenue Willy Brandt,https://www.booking.com/search.html?ss=Citadines+Apart'Hotel,50.6371975,3.0724072
1473,8,Lille,Citotel Nord Hotel,0.0,Non renseigné,https://www.booking.com/search.html?ss=Citotel+Nord+Hotel,50.6120643,3.06137
1474,8,Lille,Hôtel Ibis Styles Lille Centre Grand Place,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Ibis+Styles+Lille+Centre+Grand+Place,50.6374698,3.0668239
1475,8,Lille,Ibis Budget Lille Centre,2.0,Rue de Courtrai,https://www.booking.com/search.html?ss=Ibis+Budget+Lille+Centre,50.6424929,3.0679599
1476,8,Lille,Hôtel Adagio Access Lille Vauban,2.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Adagio+Access+Lille+Vauban,50.6328315,3.0495276
1477,8,Lille,Hôtel Alliance Couvent des Minimes,4.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Alliance+Couvent+des+Minimes,50.6379996,3.0549464
1478,8,Lille,Hôtel Chagnot,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Chagnot,50.636122,3.0693598
1479,8,Lille,Best Western Lille Grand Palais,3.0,Non renseigné,https://www.booking.com/search.html?ss=Best+Western+Lille+Grand+Palais,50.6232817,3.0758093
1480,8,Lille,Hôtel Rosa,3.0,Place de la Gare,https://www.booking.com/search.html?ss=Hôtel+Rosa,50.6369363,3.0693916
1481,8,Lille,Hôtel La Valiz,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+La+Valiz,50.6370053,3.0695808
1482,8,Lille,Hôtel Holiday Inn Express,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Holiday+Inn+Express,50.6307047,3.0580704
1483,8,Lille,Hôtel Ibis Lille Lomme,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Ibis+Lille+Lomme,50.6464242,3.0093619
1484,8,Lille,Hôtel Ibis Lille Centre Grand-Place,3.0,Rue Lepelletier,https://www.booking.com/search.html?ss=Hôtel+Ibis+Lille+Centre+Grand-Place,50.6382943,3.0630142
1485,8,Lille,Hôtel Kanaï,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Kanaï,50.6349995,3.0640113
1486,8,Lille,Comfort,3.0,Rue du Grand But,https://www.booking.com/search.html?ss=Comfort,50.6473435,2.9759198
1487,8,Lille,Le Coq Hardi,1.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Coq+Hardi,50.6358282,3.0696911
1488,8,Lille,Lille City Hotel,3.0,Non renseigné,https://www.booking.com/search.html?ss=Lille+City+Hotel,50.633534,3.0632658
1489,8,Lille,Hôtel Mister Bed Lomme,3.0,Rue du Grand But,https://www.booking.com/search.html?ss=Hôtel+Mister+Bed+Lomme,50.6475303,2.9764853
1490,8,Lille,BOA Hotel,4.0,Place des Reignaux,https://www.booking.com/search.html?ss=BOA+Hotel,50.6373749,3.0683561
1491,8,Lille,Hôtel de Londres,2.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+de+Londres,50.6362442,3.0691859
1492,8,Lille,Hôtel Mercure Lille-Centre Vieux-Lille,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Mercure+Lille-Centre+Vieux-Lille,50.6417519,3.0664834
1493,8,Lille,Hôtel du Moulin d'Or,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+du+Moulin+d'Or,50.6352154,3.0700392
1494,8,Lille,Hôtel Kyriad Lille Gare - Grand Palais,3.0,Rue Christophe Colomb,https://www.booking.com/search.html?ss=Hôtel+Kyriad+Lille+Gare+-+Grand+Palais,50.6355823,3.0829422
1495,8,Lille,Le Grand Hôtel,2.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Grand+Hôtel,50.636928,3.0679992
1496,8,Lille,Hôtel Campanile Lille est - Villeneuve d’Ascq,3.0,Avenue de Canteleu,https://www.booking.com/search.html?ss=Hôtel+Campanile+Lille+est+-+Villeneuve+d’Ascq,50.6385704,3.1490038
1497,8,Lille,Appart City Lille Grand Palais,3.0,Rue Berthe Morisot,https://www.booking.com/search.html?ss=Appart+City+Lille+Grand+Palais,50.6291497,3.0812925
1498,8,Lille,Comfort Hotel Lille - Mons-en-Barœul,3.0,Non renseigné,https://www.booking.com/search.html?ss=Comfort+Hotel+Lille+-+Mons-en-Barœul,50.6500487,3.1084209
1499,8,Lille,B&B Hotel Lille Grand Stade,3.0,Boulevard de Tournai,https://www.booking.com/search.html?ss=B&B+Hotel+Lille+Grand+Stade,50.6131772,3.132961
1500,8,Lille,Hôtel Le Napoléon,2.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Le+Napoléon,50.6370537,3.0696859
1501,8,Lille,Ambassadeur,3.0,Non renseigné,https://www.booking.com/search.html?ss=Ambassadeur,50.6354319,3.0704915
1502,8,Lille,Apparthotel Séjours & Affaires Lille Europe,2.0,Avenue Willy Brandt,https://www.booking.com/search.html?ss=Apparthotel+Séjours+&+Affaires+Lille+Europe,50.6365617,3.0749725
1503,8,Lille,Why Hotel Best Western Premier,4.0,Square Morisson,https://www.booking.com/search.html?ss=Why+Hotel+Best+Western+Premier,50.6342784,3.0613642
1504,8,Lille,Le Clarance Hôtel,5.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Clarance+Hôtel,50.6389302,3.0569405
1505,8,Lille,Calm Apart'Hotel,3.0,Non renseigné,https://www.booking.com/search.html?ss=Calm+Apart'Hotel,50.6373765,3.0692941
1506,8,Lille,Campanile,3.0,Non renseigné,https://www.booking.com/search.html?ss=Campanile,50.5473087,3.0556377
1507,8,Lille,Première Classe,3.0,Non renseigné,https://www.booking.com/search.html?ss=Première+Classe,50.5476786,3.0557886
1508,8,Lille,Tulip Inn Lille Grand Stade,3.0,Boulevard de Tournai,https://www.booking.com/search.html?ss=Tulip+Inn+Lille+Grand+Stade,50.6127167,3.1322393
1509,8,Lille,B&b Hôtel Lille Roubaix Campus Gare,2.0,Non renseigné,https://www.booking.com/search.html?ss=B&b+Hôtel+Lille+Roubaix+Campus+Gare,50.696,3.164
1510,8,Lille,Park Inn by Radisson,4.0,Non renseigné,https://www.booking.com/search.html?ss=Park+Inn+by+Radisson,50.6133131,3.133355
1511,8,Lille,Kyriad Lille-Est – Villeneuve-d'Ascq,3.0,Avenue de la Créativité,https://www.booking.com/search.html?ss=Kyriad+Lille-Est+–+Villeneuve-d'Ascq,50.6389996,3.1451187
1512,8,Lille,Mama Shelter Lille,3.0,Place Saint-Hubert,https://www.booking.com/search.html?ss=Mama+Shelter+Lille,50.6386804,3.0715951
1513,8,Lille,Coke,3.0,Rue Thiers,https://www.booking.com/search.html?ss=Coke,50.6379302,3.0587853
1514,8,Lille,Hermitage Gantois,5.0,Non renseigné,https://www.booking.com/search.html?ss=Hermitage+Gantois,50.6312102,3.0682487
1515,8,Lille,Hôtel du Centre,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+du+Centre,50.5830153,3.0502998
1516,8,Lille,Moxy Lille City,3.0,Non renseigné,https://www.booking.com/search.html?ss=Moxy+Lille+City,50.6279761,3.0635715
1517,8,Lille,Okko Hôtel - Lille Centre,4.0,Non renseigné,https://www.booking.com/search.html?ss=Okko+Hôtel+-+Lille+Centre,50.634098,3.0643157
1518,8,Lille,Ibis Styles Lille Aéroport,3.0,Non renseigné,https://www.booking.com/search.html?ss=Ibis+Styles+Lille+Aéroport,50.5809549,3.0907413
1519,8,Lille,Résidence Orfea Lille,3.0,Allée de Liège,https://www.booking.com/search.html?ss=Résidence+Orfea+Lille,50.638099,3.0731381
1520,8,Lille,La Ferme blanche,3.0,Rue Pasteur,https://www.booking.com/search.html?ss=La+Ferme+blanche,50.6546516,3.0043803
1521,8,Lille,Holiday Inn,4.0,Non renseigné,https://www.booking.com/search.html?ss=Holiday+Inn,50.624269,2.9628937
1522,8,Lille,B&B Hotel,3.0,Non renseigné,https://www.booking.com/search.html?ss=B&B+Hotel,50.6901033,3.1772071
1523,8,Lille,Aparthotel Adagio Lille Centre Grand Place,4.0,Rue de l'Hôpital Militaire,https://www.booking.com/search.html?ss=Aparthotel+Adagio+Lille+Centre+Grand+Place,50.635478,3.0599947
1524,8,Lille,Twenty Campus Lille Bayard - Résidence Étudiante,3.0,Non renseigné,https://www.booking.com/search.html?ss=Twenty+Campus+Lille+Bayard+-+Résidence+Étudiante,50.6183321,3.0538183
1525,8,Lille,JOST,3.0,Non renseigné,https://www.booking.com/search.html?ss=JOST,50.6288705,3.0519326
1526,8,Lille,Oceania Lille Les Augustins,3.0,Non renseigné,https://www.booking.com/search.html?ss=Oceania+Lille+Les+Augustins,50.634706,3.0691045
1527,8,Lille,Mercure Lille Roubaix - Grand Hôtel,4.0,Avenue Jean Lebas,https://www.booking.com/search.html?ss=Mercure+Lille+Roubaix+-+Grand+Hôtel,50.6922598,3.1721993
1528,8,Lille,Hôtel des Flandres,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+des+Flandres,50.6693466,3.1523523
1529,8,Lille,Hôtel Campanile,3.0,Rue de la Communauté Urbaine,https://www.booking.com/search.html?ss=Hôtel+Campanile,50.6936459,3.17254
1530,8,Lille,Mercure Lille Marcq Baroeul,3.0,Avenue de la Marne,https://www.booking.com/search.html?ss=Mercure+Lille+Marcq+Baroeul,50.6792258,3.1101443
1531,9,Strasbourg,B&B HOTEL,3.0,Non renseigné,https://www.booking.com/search.html?ss=B&B+HOTEL,48.6043709,7.7589583
1532,9,Strasbourg,Hôtel Kyriad,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Kyriad,48.6052558,7.7591943
1533,9,Strasbourg,Guesthouse 329,3.0,Non renseigné,https://www.booking.com/search.html?ss=Guesthouse+329,48.5587021,7.8357816
1534,9,Strasbourg,Grieshabers Rebstock,3.0,Hauptstraße,https://www.booking.com/search.html?ss=Grieshabers+Rebstock,48.5678554,7.8238475
1535,9,Strasbourg,Rosengarten,3.0,Jahnstraße,https://www.booking.com/search.html?ss=Rosengarten,48.5723823,7.8093005
1536,9,Strasbourg,Europa-Hotel,3.0,Straßburger Straße,https://www.booking.com/search.html?ss=Europa-Hotel,48.5765389,7.8156764
1537,9,Strasbourg,Léonor,4.0,Rue de la Nuée Bleue,https://www.booking.com/search.html?ss=Léonor,48.5859515,7.7473073
1538,9,Strasbourg,Hôtel des Arts,2.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+des+Arts,48.5803478,7.7513161
1539,9,Strasbourg,L'III Apart,3.0,Non renseigné,https://www.booking.com/search.html?ss=L'III+Apart,48.5793376,7.7515457
1540,9,Strasbourg,Tandem,4.0,Place de la Gare,https://www.booking.com/search.html?ss=Tandem,48.5838183,7.735011
1541,9,Strasbourg,Hôtel Le Bristol,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Le+Bristol,48.5838692,7.7357832
1542,9,Strasbourg,Arok,3.0,Non renseigné,https://www.booking.com/search.html?ss=Arok,48.583931,7.7360759
1543,9,Strasbourg,Le Forum,3.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Forum,48.6009767,7.7448523
1544,9,Strasbourg,A la Victoire,3.0,Non renseigné,https://www.booking.com/search.html?ss=A+la+Victoire,48.6140925,7.7487456
1545,9,Strasbourg,Ibis,3.0,Rue de Sébastopol,https://www.booking.com/search.html?ss=Ibis,48.5859733,7.7429105
1546,9,Strasbourg,Novotel Strasbourg Centre Halles,4.0,Quai Kléber,https://www.booking.com/search.html?ss=Novotel+Strasbourg+Centre+Halles,48.5858909,7.7427238
1547,9,Strasbourg,L’Hôtel Roses,3.0,Non renseigné,https://www.booking.com/search.html?ss=L’Hôtel+Roses,48.5816356,7.7565275
1548,9,Strasbourg,Diana Dauphine,4.0,Rue de la Première Armée,https://www.booking.com/search.html?ss=Diana+Dauphine,48.5762742,7.7523193
1549,9,Strasbourg,Le Colmar,1.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Colmar,48.583462,7.7381972
1550,9,Strasbourg,Au Tilleul,2.0,Non renseigné,https://www.booking.com/search.html?ss=Au+Tilleul,48.6141032,7.6951615
1551,9,Strasbourg,Auberge du Hans,3.0,Non renseigné,https://www.booking.com/search.html?ss=Auberge+du+Hans,48.6330955,7.7537715
1552,9,Strasbourg,À l'Étrier,2.0,Non renseigné,https://www.booking.com/search.html?ss=À+l'Étrier,48.6493173,7.7520045
1553,9,Strasbourg,À l'Aigle d'Or,3.0,Non renseigné,https://www.booking.com/search.html?ss=À+l'Aigle+d'Or,48.6488033,7.7532414
1554,9,Strasbourg,Cour du Corbeau,4.0,Non renseigné,https://www.booking.com/search.html?ss=Cour+du+Corbeau,48.5788165,7.7526179
1555,9,Strasbourg,Hôtel Esplanade,2.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Esplanade,48.5814055,7.7698608
1556,9,Strasbourg,Ibis Styles,3.0,Quai de Paris,https://www.booking.com/search.html?ss=Ibis+Styles,48.584133,7.741344
1557,9,Strasbourg,Gutenberg,3.0,Non renseigné,https://www.booking.com/search.html?ss=Gutenberg,48.5811106,7.7476902
1558,9,Strasbourg,Hôtel d'Alsace,3.0,Route de Lyon,https://www.booking.com/search.html?ss=Hôtel+d'Alsace,48.5280534,7.7105117
1559,9,Strasbourg,Hôtel ClapClap,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+ClapClap,48.5825056,7.736907
1560,9,Strasbourg,Hôtel de la Cathédrale,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+de+la+Cathédrale,48.5817658,7.7496533
1561,9,Strasbourg,Restaurant Pizzeria Schwert;Hotel Schwert,3.0,Hauptstraße,https://www.booking.com/search.html?ss=Restaurant+Pizzeria+Schwert;Hotel+Schwert,48.5737901,7.8098213
1562,9,Strasbourg,Régent Petite France,4.0,Rue des Moulins,https://www.booking.com/search.html?ss=Régent+Petite+France,48.5808512,7.7419549
1563,9,Strasbourg,Hannong,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hannong,48.5828606,7.7431496
1564,9,Strasbourg,Hôtel Beaucour,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Beaucour,48.5786482,7.7514785
1565,9,Strasbourg,Hôtel Maison Rouge,4.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Maison+Rouge,48.5823357,7.7458717
1566,9,Strasbourg,Hôtel Ibis Strasbourg Centre Petite France,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Ibis+Strasbourg+Centre+Petite+France,48.582582,7.7372178
1567,9,Strasbourg,Adam's Hotel,3.0,Non renseigné,https://www.booking.com/search.html?ss=Adam's+Hotel,48.5579851,7.6922482
1568,9,Strasbourg,Ibis Budget,2.0,Non renseigné,https://www.booking.com/search.html?ss=Ibis+Budget,48.5850581,7.7365913
1569,9,Strasbourg,Etc Hôtel,2.0,Non renseigné,https://www.booking.com/search.html?ss=Etc+Hôtel,48.5807781,7.7461575
1570,9,Strasbourg,Hôtel Royal Lutecia,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Royal+Lutecia,48.5900077,7.7515914
1571,9,Strasbourg,La Cruche d'Or,2.0,Non renseigné,https://www.booking.com/search.html?ss=La+Cruche+d'Or,48.5797961,7.7495877
1572,9,Strasbourg,Le Kléber Hôtel,2.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Kléber+Hôtel,48.5837567,7.7449251
1573,9,Strasbourg,Mercure,4.0,Non renseigné,https://www.booking.com/search.html?ss=Mercure,48.5853439,7.7366121
1574,9,Strasbourg,Au cerf d'or,3.0,Non renseigné,https://www.booking.com/search.html?ss=Au+cerf+d'or,48.5778296,7.7493903
1575,9,Strasbourg,Hôtel Couvent du Franciscain,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Couvent+du+Franciscain,48.5880068,7.7462497
1576,9,Strasbourg,Hôtel de Rohan,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+de+Rohan,48.5808998,7.7504131
1577,9,Strasbourg,Hôtel de l'Orangerie,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+de+l'Orangerie,48.5904289,7.7684455
1578,9,Strasbourg,Le 21ème Strasbourg,2.0,Non renseigné,https://www.booking.com/search.html?ss=Le+21ème+Strasbourg,48.5831684,7.7440553
1579,9,Strasbourg,Le Grillon,3.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Grillon,48.583877,7.7377251
1580,9,Strasbourg,Mercure Strasbourg Centre,4.0,Non renseigné,https://www.booking.com/search.html?ss=Mercure+Strasbourg+Centre,48.5848822,7.745438
1581,9,Strasbourg,Régent Contades,4.0,Non renseigné,https://www.booking.com/search.html?ss=Régent+Contades,48.5856863,7.7582817
1582,9,Strasbourg,Sofitel Strasbourg Grande Île,5.0,Place Saint-Pierre-le-Jeune,https://www.booking.com/search.html?ss=Sofitel+Strasbourg+Grande+Île,48.5850791,7.7461228
