city_id,city,hotel_name,url,score,description,phone,website,latitude,longitude
6,Paris,61 Paris Nation Hôtel,https://www.booking.com/search.html?ss=61+Paris+Nation+Hôtel,,,,https://www.61-paris-nation-hotel.com/,48.8465206,2.4102795
6,Paris,La Planète Bleue,https://www.booking.com/search.html?ss=La+Planète+Bleue,,,,,48.9048642,2.3905848
6,Paris,Palma Hotel,https://www.booking.com/search.html?ss=Palma+Hotel,3,,,,48.865044,2.3976767
6,Paris,Résidence de la Tour,https://www.booking.com/search.html?ss=Résidence+de+la+Tour,,,,,48.8224461,2.3036291
6,Paris,Le Baron,https://www.booking.com/search.html?ss=Le+Baron,,,,,48.8241267,2.3617523
6,Paris,AmHotel Italie,https://www.booking.com/search.html?ss=AmHotel+Italie,2,,,https://www.amhotelitalie.com/,48.8250171,2.3610514
6,Paris,Arian Hotel,https://www.booking.com/search.html?ss=Arian+Hotel,1,,,http://hotelarian.com,48.8252188,2.3608916
6,Paris,Windsor Opera,https://www.booking.com/search.html?ss=Windsor+Opera,4,,,,48.8734789,2.3485534
6,Paris,Ideal Hotel,https://www.booking.com/search.html?ss=Ideal+Hotel,3,,,,48.8232917,2.3261826
6,Paris,Auberge de l'Europe,https://www.booking.com/search.html?ss=Auberge+de+l'Europe,,Rue Saint-Just,,,48.8119983,2.3911416
6,Paris,Meridional,https://www.booking.com/search.html?ss=Meridional,,,,https://www.hotel-meridional-paris.com/,48.8900035,2.3233253
6,Paris,Mercure Paris Vaugirard Porte de Versailles,https://www.booking.com/search.html?ss=Mercure+Paris+Vaugirard+Porte+de+Versailles,4,,,,48.8330436,2.2880199
6,Paris,Porte de Versailles Hotel,https://www.booking.com/search.html?ss=Porte+de+Versailles+Hotel,3,,,,48.8351584,2.2825386
6,Paris,Hôtel Riquet,https://www.booking.com/search.html?ss=Hôtel+Riquet,,,,,48.8901866,2.3614476
6,Paris,Hôtel de la Poste,https://www.booking.com/search.html?ss=Hôtel+de+la+Poste,,,,,48.8902032,2.3611081
6,Paris,Hôtel Clarisse,https://www.booking.com/search.html?ss=Hôtel+Clarisse,2,,,,48.8290014,2.3005012
6,Paris,Quorum,https://www.booking.com/search.html?ss=Quorum,,,,,48.8430076,2.2073079
6,Paris,Hôtel Exelmans,https://www.booking.com/search.html?ss=Hôtel+Exelmans,,,,,48.8413822,2.2626522
6,Paris,Hôtel Boileau,https://www.booking.com/search.html?ss=Hôtel+Boileau,,,,,48.8407519,2.2624259
6,Paris,Ibis budget Paris Porte de Montmartre,https://www.booking.com/search.html?ss=Ibis+budget+Paris+Porte+de+Montmartre,,,,,48.9011584,2.3341043
6,Paris,Kopster,https://www.booking.com/search.html?ss=Kopster,4,Boulevard Victor,+33 1 87 44 29 61,https://www.kopsterhotels.com/paris-porte-de-versailles,48.8362078,2.2787992
6,Paris,Villa royale Montsouris,https://www.booking.com/search.html?ss=Villa+royale+Montsouris,4,,,http://www.villa-royale-montsouris-paris.com,48.8234693,2.3306543
6,Paris,Hôtel Virgina,https://www.booking.com/search.html?ss=Hôtel+Virgina,3,,+33 1 45 40 70 90,https://www.hotelvirgina.com/,48.8240238,2.3274437
6,Paris,Hôtel Montsouris Orléans,https://www.booking.com/search.html?ss=Hôtel+Montsouris+Orléans,1,,+33 1 45 40 50 13,https://www.parishotelmontsouris.com/,48.8240433,2.3300803
6,Paris,Hôtel Beaunier,https://www.booking.com/search.html?ss=Hôtel+Beaunier,2,,,,48.8242675,2.3289215
6,Paris,Glam's Hotel,https://www.booking.com/search.html?ss=Glam's+Hotel,,,,,48.8244918,2.3272586
6,Paris,Parc Hôtel,https://www.booking.com/search.html?ss=Parc+Hôtel,3,,+33 1 45 40 77 02,https://parc-hotel-paris.fr,48.8246933,2.3268171
6,Paris,Sports Hotel,https://www.booking.com/search.html?ss=Sports+Hotel,1,,+33 1 45 40 48 56,,48.8247319,2.3264861
6,Paris,Hôtel du Parc Saint-Charles,https://www.booking.com/search.html?ss=Hôtel+du+Parc+Saint-Charles,2,,,,48.8371866,2.2775249
6,Paris,Hôtel Source,https://www.booking.com/search.html?ss=Hôtel+Source,,,,,48.8964346,2.3283996
6,Paris,Timhotel Nation,https://www.booking.com/search.html?ss=Timhotel+Nation,,Rue d'Avron,+33 1 43 56 29 29,https://www.timhotel-paris-nation.fr,48.8515323,2.3989998
6,Paris,Dupleix Hotel,https://www.booking.com/search.html?ss=Dupleix+Hotel,,,,,48.850407,2.2920238
6,Paris,Hôtel Tolbiac,https://www.booking.com/search.html?ss=Hôtel+Tolbiac,1,,+33 1 44 24 25 54,https://www.hotel-tolbiac.com/,48.8263167,2.3603544
6,Paris,Ibis,https://www.booking.com/search.html?ss=Ibis,2,,,,48.8293227,2.3566885
6,Paris,Hôtel Torcy,https://www.booking.com/search.html?ss=Hôtel+Torcy,,,,,48.8910813,2.3604459
6,Paris,Hôtel de Belfort,https://www.booking.com/search.html?ss=Hôtel+de+Belfort,,Rue de Belfort,+33 1 43 79 24 14,,48.8569026,2.384843
6,Paris,Hôtel Palais de Chaillot,https://www.booking.com/search.html?ss=Hôtel+Palais+de+Chaillot,,Avenue Raymond Poincaré,+33 1 53 70 09 09,https://www.hotelpalaisdechaillot.com/,48.8657423,2.2861553
6,Paris,Hôtel Belfort,https://www.booking.com/search.html?ss=Hôtel+Belfort,,,,,48.892134,2.3603868
6,Paris,Hôtel Mirific,https://www.booking.com/search.html?ss=Hôtel+Mirific,3,,,,48.8898808,2.3211159
6,Paris,Lennon Hotel,https://www.booking.com/search.html?ss=Lennon+Hotel,,,,,48.8808975,2.3516143
6,Paris,Le Petit Belloy,https://www.booking.com/search.html?ss=Le+Petit+Belloy,2,,+33 1 43 26 87 13,https://www.hotel-petit-belloy-saint-germain.com/,48.8502129,2.3421749
6,Paris,Hôtel Belloy Saint-Germain,https://www.booking.com/search.html?ss=Hôtel+Belloy+Saint-Germain,4,,+33 1 46 34 26 50,https://www.hotel-paris-belloy.com/,48.8503717,2.3422419
6,Paris,Sanso,https://www.booking.com/search.html?ss=Sanso,3,Rue de Tolbiac,+33 1 53 61 62 00,https://hotel-paris-bercy.com/fr/,48.8293498,2.374812
6,Paris,Paris Montmartre Hôtel,https://www.booking.com/search.html?ss=Paris+Montmartre+Hôtel,3,,,,48.8845083,2.3257947
6,Paris,Hôtel Pavillon de la reine,https://www.booking.com/search.html?ss=Hôtel+Pavillon+de+la+reine,4,,,,48.8564346,2.3661288
6,Paris,Hôtel des Pyrénées,https://www.booking.com/search.html?ss=Hôtel+des+Pyrénées,,,,,48.873786,2.3860479
6,Paris,Amiral,https://www.booking.com/search.html?ss=Amiral,4,,,,48.825296,2.3572182
6,Paris,Green Park Hotel,https://www.booking.com/search.html?ss=Green+Park+Hotel,3,,,,48.8783108,2.3843089
6,Paris,Hôtel Magellan,https://www.booking.com/search.html?ss=Hôtel+Magellan,,,,,48.8834554,2.2924752
6,Paris,Hôtel Cyrano,https://www.booking.com/search.html?ss=Hôtel+Cyrano,,,,,48.8868844,2.321676
6,Paris,Le Petit Cosy,https://www.booking.com/search.html?ss=Le+Petit+Cosy,,Boulevard de Picpus,+33143431002,,48.8446684,2.4024604
6,Paris,Campanile Paris Est - Porte de Bagnolet,https://www.booking.com/search.html?ss=Campanile+Paris+Est+-+Porte+de+Bagnolet,,Avenue du Général de Gaulle,+33 8 92 23 48 12;+33 1 48 97 36 00,https://paris-est-porte-de-bagnolet.campanile.com/fr-fr/,48.8652815,2.4164888
6,Paris,Hôtel du Château,https://www.booking.com/search.html?ss=Hôtel+du+Château,,,,,48.8451303,2.4350107
6,Paris,Hotel de la poste,https://www.booking.com/search.html?ss=Hotel+de+la+poste,,,,,48.8347034,2.2394018
6,Paris,Armoni Hotel,https://www.booking.com/search.html?ss=Armoni+Hotel,,Villa Berthier,,,48.8851415,2.2930709
6,Paris,Hôtel Champerret-Héliopolis,https://www.booking.com/search.html?ss=Hôtel+Champerret-Héliopolis,,Rue d'Héliopolis,,,48.8850808,2.2936804
6,Paris,Piapia,https://www.booking.com/search.html?ss=Piapia,3,Rue des Maraîchers,+33 1 43 72 51 96,https://www.piapiahotel.com,48.8486326,2.4079461
6,Paris,Hôtel Flor Rivoli,https://www.booking.com/search.html?ss=Hôtel+Flor+Rivoli,2,,,,48.8591442,2.3451909
6,Paris,Grand Hôtel Dechampaigne,https://www.booking.com/search.html?ss=Grand+Hôtel+Dechampaigne,3,,,,48.8587815,2.3453015
6,Paris,Le Petit Cantal,https://www.booking.com/search.html?ss=Le+Petit+Cantal,,,,,48.8146822,2.4010226
6,Paris,Louvre Montana,https://www.booking.com/search.html?ss=Louvre+Montana,4,,,,48.864469,2.3318128
6,Paris,La Cantina,https://www.booking.com/search.html?ss=La+Cantina,,,,,48.8174526,2.3985388
6,Paris,Grand hôtel amelot,https://www.booking.com/search.html?ss=Grand+hôtel+amelot,,,,,48.8592591,2.3683806
6,Paris,Louis II,https://www.booking.com/search.html?ss=Louis+II,4,,+33 1 46 33 13 80,https://www.hotel-louis2.com,48.8516052,2.3382057
6,Paris,Cordelia,https://www.booking.com/search.html?ss=Cordelia,3,,+33 142654240,https://www.cordelia-paris-hotel.com/,48.8731572,2.3252446
6,Paris,Hôtel 34B,https://www.booking.com/search.html?ss=Hôtel+34B,,Rue Bergère,+33 1 47 70 34 34,https://www.astotel.com/hotel/34b/overview,48.8727003,2.3435855
6,Paris,Hôtel marais bastille,https://www.booking.com/search.html?ss=Hôtel+marais+bastille,,,,https://www.maraisbastille.com/,48.8573297,2.3715214
6,Paris,Hôtel Villa des Ternes,https://www.booking.com/search.html?ss=Hôtel+Villa+des+Ternes,,,,,48.8803203,2.2858761
6,Paris,Hôtel Champerret-Élysées,https://www.booking.com/search.html?ss=Hôtel+Champerret-Élysées,,,,,48.8851889,2.2939544
6,Paris,Notre-Dame,https://www.booking.com/search.html?ss=Notre-Dame,,,,,48.8503654,2.3494131
6,Paris,Régina,https://www.booking.com/search.html?ss=Régina,2,,+33 1 46 54 11 03,,48.8172055,2.3162541
6,Paris,Pavillon Courcelles Parc Monceau,https://www.booking.com/search.html?ss=Pavillon+Courcelles+Parc+Monceau,,,+33 1 56 33 23 23,http://www.pavillon-monceau-etoile.com,48.8841956,2.3161259
6,Paris,Pavillon Villiers Étoile,https://www.booking.com/search.html?ss=Pavillon+Villiers+Étoile,3,,+33 1 40 53 05 05,https://www.leshotelsdeparis.com/fr/nos-hotels/fiche/20/pavillon-villiers-etoile.html,48.8836309,2.316295
6,Paris,Auriane Porte de Versailles,https://www.booking.com/search.html?ss=Auriane+Porte+de+Versailles,,,,,48.8341199,2.2951841
6,Paris,Grand Hotel Clichy,https://www.booking.com/search.html?ss=Grand+Hotel+Clichy,,,,,48.8988632,2.3074021
6,Paris,Le Verdun,https://www.booking.com/search.html?ss=Le+Verdun,,,,,48.8109924,2.3160079
6,Paris,Beauséjour Montmartre,https://www.booking.com/search.html?ss=Beauséjour+Montmartre,,,,,48.8836722,2.3257995
6,Paris,Les Coquelicots,https://www.booking.com/search.html?ss=Les+Coquelicots,,,+33 1 46 20 19 50,https://les-coquelicots.eatbu.com/,48.8125649,2.3191448
6,Paris,Adagio,https://www.booking.com/search.html?ss=Adagio,,Rue Eliane Jeannin-Garreau,+33155006868,https://www.adagio-city.com/,48.8310386,2.2809023
6,Paris,Le Petit Relais,https://www.booking.com/search.html?ss=Le+Petit+Relais,,,,,48.8108859,2.3580359
6,Paris,Hôtel abbatial Saint-Germain,https://www.booking.com/search.html?ss=Hôtel+abbatial+Saint-Germain,,,,,48.8497498,2.3505242
6,Paris,Hôtel le Relais Saint Charles,https://www.booking.com/search.html?ss=Hôtel+le+Relais+Saint+Charles,3,,,,48.850277,2.2933596
6,Paris,Mercure Paris - Tour Eiffel,https://www.booking.com/search.html?ss=Mercure+Paris+-+Tour+Eiffel,4,,,,48.8504482,2.2926945
6,Paris,Hôtel Korner Eiffel,https://www.booking.com/search.html?ss=Hôtel+Korner+Eiffel,,,+33 1 45 79 09 79,https://eiffel.hotelkorner.com/,48.8465583,2.2886239
6,Paris,Arc Paris Porte d'Orléans,https://www.booking.com/search.html?ss=Arc+Paris+Porte+d'Orléans,3,,+33 1 42 53 02 55,https://www.hotelarcparismontrouge.com/,48.817578,2.3242363
6,Paris,Le Florus,https://www.booking.com/search.html?ss=Le+Florus,,Rue Gabriel Péri,+33 1 46 55 38 48,https://www.leflorus.fr/,48.8177423,2.3234029
6,Paris,Hôtel Paris Orléans,https://www.booking.com/search.html?ss=Hôtel+Paris+Orléans,,,,,48.8113013,2.326112
6,Paris,Adagio Aparthotel,https://www.booking.com/search.html?ss=Adagio+Aparthotel,4,,+33 1 41 17 10 30,https://www.adagio-city.com/fr/hotel-6987-aparthotel-adagio-paris-montrouge/index.shtml,48.820106,2.3114776
6,Paris,Hôtel Le Murat,https://www.booking.com/search.html?ss=Hôtel+Le+Murat,,,,,48.8148358,2.3255189
6,Paris,Hôtel Chopin,https://www.booking.com/search.html?ss=Hôtel+Chopin,2,Passage Jouffroy,+33 1 47 70 58 10,http://www.hotelchopin.fr/,48.8726389,2.3422288
6,Paris,Hôtel de la Paix,https://www.booking.com/search.html?ss=Hôtel+de+la+Paix,3,,+33 1 45 51 86 17,https://www.hotelparispaix.com/,48.8568044,2.3030573
6,Paris,Campanile,https://www.booking.com/search.html?ss=Campanile,,,,,48.8155795,2.3589085
6,Paris,Hôtel Perreyve,https://www.booking.com/search.html?ss=Hôtel+Perreyve,3,,+33 1 45 48 35 01,https://saintlouisluxembourg.com,48.847132,2.3316957
6,Paris,Bonsoir Madame,https://www.booking.com/search.html?ss=Bonsoir+Madame,,Rue Madame,+33 1 45 48 84 54,https://www.bonsoirmadame.paris/,48.8469032,2.3316463
6,Paris,Hôtel de France,https://www.booking.com/search.html?ss=Hôtel+de+France,3,,+33 1 43 43 06 97,https://www.hoteldefrance-paris.fr/,48.847567,2.3718879
6,Paris,Istria Montparnasse,https://www.booking.com/search.html?ss=Istria+Montparnasse,,,+33 1 43 20 91 82,http://www.hotel-istria-paris.com/,48.8390829,2.3316404
6,Paris,Hôtel Madeleine Plaza,https://www.booking.com/search.html?ss=Hôtel+Madeleine+Plaza,4,,,https://hotel-madeleine-paris.fr/fr/,48.8710803,2.3248004
6,Paris,Andréa Rivoli,https://www.booking.com/search.html?ss=Andréa+Rivoli,,Rue Saint-Bon,,,48.8581962,2.3502811
6,Paris,26 Faubourg,https://www.booking.com/search.html?ss=26+Faubourg,3,,,https://www.26faubourg.com/,48.8471284,2.3776102
6,Paris,Hipotel,https://www.booking.com/search.html?ss=Hipotel,,,,,48.8762302,2.3710355
6,Paris,Diva Opéra,https://www.booking.com/search.html?ss=Diva+Opéra,4,,+33 1 47 70 12 90,https://www.diva-opera.com,48.8732766,2.345035
6,Paris,Résidence Châtillon,https://www.booking.com/search.html?ss=Résidence+Châtillon,2,,+33 1 45 42 07 00,,48.82603,2.325915
6,Paris,Hôtel de l'Alma,https://www.booking.com/search.html?ss=Hôtel+de+l'Alma,3,,,,48.8569311,2.3033559
6,Paris,Le Clos des Rosiers,https://www.booking.com/search.html?ss=Le+Clos+des+Rosiers,,,,,48.8084768,2.2967265
6,Paris,Hôtel Royal Saint-Honoré,https://www.booking.com/search.html?ss=Hôtel+Royal+Saint-Honoré,,,,,48.8656979,2.3299557
6,Paris,Hôtel La Bourdonnais,https://www.booking.com/search.html?ss=Hôtel+La+Bourdonnais,4,,+33 1 47 05 45 42,http://hotellabourdonnais.fr/,48.8549752,2.3046163
6,Paris,Ibis Styles Paris Pigalle Montmartre Hôtel,https://www.booking.com/search.html?ss=Ibis+Styles+Paris+Pigalle+Montmartre+Hôtel,,,+33 1 42 85 31 66,https://www.accorhotels.com/de/hotel-8465-ibis-styles-paris-pigalle-montmartre/index.shtml,48.8812655,2.3374244
6,Paris,Hôtel Fertel Maillot,https://www.booking.com/search.html?ss=Hôtel+Fertel+Maillot,3,,,,48.8781397,2.2852446
6,Paris,Central hotel,https://www.booking.com/search.html?ss=Central+hotel,,,,,48.8526126,2.3891625
6,Paris,Hôtel de Neuville,https://www.booking.com/search.html?ss=Hôtel+de+Neuville,4,Rue Verniquet,,,48.886898,2.300469
6,Paris,Hôtel Prony,https://www.booking.com/search.html?ss=Hôtel+Prony,,,,,48.884629,2.29843
6,Paris,Hôtel Courcelles Étoile,https://www.booking.com/search.html?ss=Hôtel+Courcelles+Étoile,3,Rue de Courcelles,,,48.884451,2.297989
6,Paris,Hôtel Nude Paris,https://www.booking.com/search.html?ss=Hôtel+Nude+Paris,,,+33 1 46 33 63 60,https://www.hotelnudeparis.com/,48.8405982,2.3344749
6,Paris,Hôtel Musset,https://www.booking.com/search.html?ss=Hôtel+Musset,1,,,,48.8188773,2.306919
6,Paris,Moderne Hotel,https://www.booking.com/search.html?ss=Moderne+Hotel,1,,,,48.8188421,2.3066759
6,Paris,Apolonia,https://www.booking.com/search.html?ss=Apolonia,3,,+33 1 43 36 17 00,https://mouffetard-hotel-quartier-latin.com/,48.8432192,2.34944
6,Paris,Hôtel Design de la Sorbonne,https://www.booking.com/search.html?ss=Hôtel+Design+de+la+Sorbonne,3,,,,48.8481281,2.3424839
6,Paris,B&b Hôtel,https://www.booking.com/search.html?ss=B&b+Hôtel,,Avenue de Verdun,,https://www.hotel-bb.com/fr/-/hotelByName.htm?id=4563,48.8022416,2.2854224
6,Paris,Hôtel Atlantide,https://www.booking.com/search.html?ss=Hôtel+Atlantide,,,,,48.8183672,2.308014
6,Paris,Hôtel du Calvados,https://www.booking.com/search.html?ss=Hôtel+du+Calvados,3,,,,48.876716,2.327027
6,Paris,Austin's Saint-Lazare,https://www.booking.com/search.html?ss=Austin's+Saint-Lazare,3,,,,48.876945,2.327003
6,Paris,Élysées Union,https://www.booking.com/search.html?ss=Élysées+Union,,,,,48.8683432,2.2918443
6,Paris,Hôtel Kyriad,https://www.booking.com/search.html?ss=Hôtel+Kyriad,,,,,48.8766674,2.3587492
6,Paris,Hôtel Michelet Odéon,https://www.booking.com/search.html?ss=Hôtel+Michelet+Odéon,3,,+33 1 53 10 05 60,https://www.hotelmicheletodeon.com,48.8497393,2.3381789
6,Paris,Trianon Rive gauche,https://www.booking.com/search.html?ss=Trianon+Rive+gauche,4,,,,48.8487972,2.3410105
6,Paris,Radisson Blu Le Dokhan's Hotel,https://www.booking.com/search.html?ss=Radisson+Blu+Le+Dokhan's+Hotel,,,,,48.8663034,2.2866997
6,Paris,Plaza Tour Eiffel,https://www.booking.com/search.html?ss=Plaza+Tour+Eiffel,,,,,48.8645222,2.2823193
6,Paris,Résidence Orfea Paris Magenta,https://www.booking.com/search.html?ss=Résidence+Orfea+Paris+Magenta,,,,,48.8804209,2.3574353
6,Paris,Adagio Aparthotel,https://www.booking.com/search.html?ss=Adagio+Aparthotel,,,,,48.8780091,2.3872453
6,Paris,Hôtel de la Perdrix Rouge,https://www.booking.com/search.html?ss=Hôtel+de+la+Perdrix+Rouge,2,Rue Lassus,,https://www.hotel-perdrixrouge-paris.com,48.8754147,2.3888922
6,Paris,Au Cadran Bleu,https://www.booking.com/search.html?ss=Au+Cadran+Bleu,,,,,48.896319,2.297186
6,Paris,Hôtel Eiffel Villa Garibaldi,https://www.booking.com/search.html?ss=Hôtel+Eiffel+Villa+Garibaldi,3,,+33 1 56 58 56 58,,48.8464533,2.3058161
6,Paris,Hôtel Académie,https://www.booking.com/search.html?ss=Hôtel+Académie,4,,+33 1 45 49 80 00,https://www.academiehotel.com/,48.855222,2.330696
6,Paris,Citadines Austerlitz Paris,https://www.booking.com/search.html?ss=Citadines+Austerlitz+Paris,3,,,,48.8349012,2.3603482
6,Paris,Le Richemont,https://www.booking.com/search.html?ss=Le+Richemont,3,,,,48.8279496,2.368912
6,Paris,Hôtel du Triangle d'Or,https://www.booking.com/search.html?ss=Hôtel+du+Triangle+d'Or,3,,+33 1 47422505,https://www.hoteldutriangledor.com/,48.8704582,2.3268384
6,Paris,Residhome Paris Issy-les-Moulineaux,https://www.booking.com/search.html?ss=Residhome+Paris+Issy-les-Moulineaux,,Rue du Passeur de Boulogne,,,48.8249428,2.2587038
6,Paris,Hôtel Cluny-Sorbonne,https://www.booking.com/search.html?ss=Hôtel+Cluny-Sorbonne,2,,,,48.8480352,2.3424141
6,Paris,Hôtel Noir,https://www.booking.com/search.html?ss=Hôtel+Noir,3,,,,48.8808514,2.3023626
6,Paris,Hôtel de Sers,https://www.booking.com/search.html?ss=Hôtel+de+Sers,5,,,https://www.hoteldesers-paris.com/,48.8681725,2.3003942
6,Paris,Hôtel Bel Ami,https://www.booking.com/search.html?ss=Hôtel+Bel+Ami,5,Rue Saint-Benoît,,https://www.hotelbelami-paris.com/,48.8548818,2.3332071
6,Paris,Hôtel Edouard 7,https://www.booking.com/search.html?ss=Hôtel+Edouard+7,4,,,,48.8683547,2.3330189
6,Paris,Hôtel Eiffel Trocadero,https://www.booking.com/search.html?ss=Hôtel+Eiffel+Trocadero,,,,,48.8613358,2.2863597
6,Paris,Hôtel Franklin,https://www.booking.com/search.html?ss=Hôtel+Franklin,,,,,48.8591494,2.284629
6,Paris,Hôtel Veryste,https://www.booking.com/search.html?ss=Hôtel+Veryste,,,+33 1 47 70 62 36,https://www.hotelveryste.com,48.8763033,2.3463522
6,Paris,Ibis Style,https://www.booking.com/search.html?ss=Ibis+Style,3,,,,48.9288394,2.3403885
6,Paris,Auberge de Bagneux,https://www.booking.com/search.html?ss=Auberge+de+Bagneux,,,,,48.8052463,2.3220926
6,Paris,The Peninsula Paris,https://www.booking.com/search.html?ss=The+Peninsula+Paris,,,,,48.870745,2.2933072
6,Paris,Hôtel Mon Rêve Amadeus,https://www.booking.com/search.html?ss=Hôtel+Mon+Rêve+Amadeus,,,,,48.8400097,2.2848391
6,Paris,Hôtel du Parc Montsouris,https://www.booking.com/search.html?ss=Hôtel+du+Parc+Montsouris,3,Rue du Parc de Montsouris,+33145890972,,48.8223695,2.3345505
6,Paris,Best Western Empire Élysées,https://www.booking.com/search.html?ss=Best+Western+Empire+Élysées,,,,,48.8779414,2.2955547
6,Paris,Moulin Vert,https://www.booking.com/search.html?ss=Moulin+Vert,3,,+33 1 45 43 65 38,https://www.hotel-moulinvert.com,48.8314729,2.3197108
6,Paris,City Residence Appart Hôtel,https://www.booking.com/search.html?ss=City+Residence+Appart+Hôtel,,,+33 1 53 14 09 39,https://cityresidence.fr,48.8176524,2.3982943
6,Paris,greet Hotel Boulogne Billancourt Paris,https://www.booking.com/search.html?ss=greet+Hotel+Boulogne+Billancourt+Paris,,Boulevard Jean Jaurès,+33146214525,https://all.accor.com/hotel/B917/index.en.shtml,48.8319985,2.2442956
6,Paris,La Finca,https://www.booking.com/search.html?ss=La+Finca,3,Boulevard Richard-Lenoir,,,48.8582177,2.3718944
6,Paris,Hôtel du Cadran,https://www.booking.com/search.html?ss=Hôtel+du+Cadran,,Rue du Champ de Mars,,,48.8565568,2.3059811
6,Paris,Pavillon Nation,https://www.booking.com/search.html?ss=Pavillon+Nation,,,,,48.8494074,2.3987385
6,Paris,Pink Hotel,https://www.booking.com/search.html?ss=Pink+Hotel,,Rue Dugommier,,https://www.pinkhotel.fr/en,48.8399675,2.3918531
6,Paris,Chouette Hôtel,https://www.booking.com/search.html?ss=Chouette+Hôtel,,Rue de la Convention,+33155763131,https://www.chouettehotel.com/,48.8357607,2.3019643
6,Paris,Le Robinet d'Or,https://www.booking.com/search.html?ss=Le+Robinet+d'Or,3,Rue Robert Blache,+33 1 44651450,,48.8780925,2.3647154
6,Paris,Ibis Paris Porte de Vanves,https://www.booking.com/search.html?ss=Ibis+Paris+Porte+de+Vanves,,,,,48.8222717,2.2940161
6,Paris,Saint-Sébastien,https://www.booking.com/search.html?ss=Saint-Sébastien,,,,,48.8615198,2.370998
6,Paris,Hôtel de bourgogne,https://www.booking.com/search.html?ss=Hôtel+de+bourgogne,,,,,48.8578089,2.3768843
6,Paris,French rivoera,https://www.booking.com/search.html?ss=French+rivoera,,,,,48.866641,2.3664307
6,Paris,Hôtel Le Mareuil,https://www.booking.com/search.html?ss=Hôtel+Le+Mareuil,4,,,https://www.hotelmareuil.com/,48.8659977,2.3674507
6,Paris,Au cœur de République,https://www.booking.com/search.html?ss=Au+cœur+de+République,,,,,48.8656162,2.367688
6,Paris,Paris Voltaire,https://www.booking.com/search.html?ss=Paris+Voltaire,,Rue Sedaine,+33 1 48 05 44 66,,48.8584046,2.3777246
6,Paris,Hôtel Marais de Launay,https://www.booking.com/search.html?ss=Hôtel+Marais+de+Launay,3,Rue Amelot,,https://www.hotelmaraisdelaunayparis.com/,48.8585931,2.368554
6,Paris,Hôtel Embarek,https://www.booking.com/search.html?ss=Hôtel+Embarek,,Rue de Seine,,,48.8102374,2.4161249
6,Paris,Hôtel de Venise,https://www.booking.com/search.html?ss=Hôtel+de+Venise,,Rue Chaligny,+33 1 43 43 63 45,https://www.hoteldevenise.fr/,48.8453126,2.3836601
6,Paris,Le 20,https://www.booking.com/search.html?ss=Le+20,,,,,48.8659929,2.3685758
6,Paris,Moley,https://www.booking.com/search.html?ss=Moley,,,,,48.8634531,2.3609298
6,Paris,Ideal,https://www.booking.com/search.html?ss=Ideal,,,,,48.8623589,2.3732346
6,Paris,Le Malibu,https://www.booking.com/search.html?ss=Le+Malibu,,,,,48.8762075,2.2360997
6,Paris,Hôtel Rhin et Danube,https://www.booking.com/search.html?ss=Hôtel+Rhin+et+Danube,,,,,48.8822355,2.3930133
6,Paris,Tréma,https://www.booking.com/search.html?ss=Tréma,,Rue de Crimée,,http://www.hoteltrema.fr,48.8909362,2.3762313
6,Paris,Hôtel Murat,https://www.booking.com/search.html?ss=Hôtel+Murat,,,,,48.8374147,2.2587399
6,Paris,Hôtel Madrigal,https://www.booking.com/search.html?ss=Hôtel+Madrigal,3,Boulevard Pasteur,+33 1 47 34 70 47,https://www.hotel-madrigal.com,48.8421286,2.3127395
6,Paris,Hôtel Joséphine,https://www.booking.com/search.html?ss=Hôtel+Joséphine,,,,https://www.hotel-josephine.com/,48.8822668,2.3317439
6,Paris,R.Kipling Hôtel,https://www.booking.com/search.html?ss=R.Kipling+Hôtel,4,,,https://www.kipling-hotel.com/,48.882049,2.3316649
6,Paris,Hôtel Choisy,https://www.booking.com/search.html?ss=Hôtel+Choisy,2,,,,48.8268796,2.3591197
6,Paris,Ibis Paris Tour Montparnasse,https://www.booking.com/search.html?ss=Ibis+Paris+Tour+Montparnasse,3,,,,48.843457,2.3202557
6,Paris,Villa Beaumarchais,https://www.booking.com/search.html?ss=Villa+Beaumarchais,,Rue des Arquebusiers,,https://www.villa-beaumarchais.com/en/,48.8590485,2.3668105
6,Paris,Hôtel Richmond,https://www.booking.com/search.html?ss=Hôtel+Richmond,,,,,48.8795188,2.3562771
6,Paris,Picardy Hotel,https://www.booking.com/search.html?ss=Picardy+Hotel,,,,,48.8794595,2.3567982
6,Paris,Hôtel Flanelles,https://www.booking.com/search.html?ss=Hôtel+Flanelles,,,,,48.8794947,2.3565291
6,Paris,Moxy Paris Bastille,https://www.booking.com/search.html?ss=Moxy+Paris+Bastille,,,,https://moxy-hotels.marriott.com/our-locations/,48.8575819,2.3698609
6,Paris,Mary's,https://www.booking.com/search.html?ss=Mary's,,,,,48.86408,2.3686697
6,Paris,Alhambra,https://www.booking.com/search.html?ss=Alhambra,,rue de Malte,+33147003552,https://www.hotelalhambra.fr/,48.8639711,2.3687304
6,Paris,Le relais du Louvre,https://www.booking.com/search.html?ss=Le+relais+du+Louvre,4,,,,48.8592501,2.3409933
6,Paris,Hôtel de la Place du Louvre,https://www.booking.com/search.html?ss=Hôtel+de+la+Place+du+Louvre,4,,+33 1 42 33 78 68,https://www.paris-hotel-place-du-louvre.com/,48.8592411,2.3408997
